Date,Store ID,Product ID,Demand,Forecast_RandomForest,Forecast_XGBoost,Forecast_Ensemble
2023-07-07,S002,P0003,163,162.95,164.99,164.07
2023-07-07,S001,P0009,137,129.74,132.41,131.21
2023-07-07,S005,P0018,120,119.88,119.55,119.7
2023-07-07,S002,P0005,101,100.83,101.38,101.13
2023-07-07,S002,P0002,118,111.53,113.13,112.41
2023-07-07,S002,P0004,124,124.26,124.65,124.47
2023-07-07,S001,P0002,80,89.26,85.33,87.1
2023-07-07,S003,P0018,51,52.08,52.4,52.26
2023-07-07,S005,P0005,228,223.98,225.22,224.66
2023-07-08,S001,P0006,140,149.33,141.03,144.76
2023-07-08,S003,P0011,149,148.89,147.87,148.33
2023-07-08,S005,P0012,159,158.35,158.8,158.6
2023-07-08,S004,P0007,242,241.72,240.9,241.27
2023-07-08,S005,P0007,256,253.24,251.72,252.4
2023-07-08,S003,P0003,203,201.77,204.59,203.32
2023-07-08,S004,P0011,93,92.85,93.51,93.21
2023-07-08,S003,P0007,240,235.39,241.15,238.56
2023-07-08,S004,P0017,172,171.86,171.72,171.78
2023-07-08,S001,P0009,171,172.74,173.31,173.05
2023-07-08,S003,P0001,120,119.9,119.57,119.72
2023-07-08,S003,P0004,270,259.52,270.83,265.74
2023-07-08,S002,P0019,86,85.47,85.63,85.56
2023-07-08,S004,P0004,148,147.68,149.52,148.69
2023-07-08,S002,P0016,76,75.94,75.66,75.79
2023-07-08,S001,P0008,149,148.66,150.86,149.87
2023-07-08,S003,P0015,188,188.86,194.69,192.07
2023-07-08,S002,P0002,70,68.61,71.72,70.32
2023-07-08,S001,P0018,199,201.38,213.6,208.1
2023-07-08,S002,P0003,108,116.1,114.91,115.45
2023-07-08,S005,P0009,126,124.48,124.32,124.39
2023-07-08,S003,P0016,107,115.93,118.32,117.24
2023-07-08,S005,P0001,159,159.2,163.69,161.67
2023-07-08,S004,P0014,61,61.26,62.82,62.12
2023-07-08,S001,P0001,140,140.11,142.27,141.3
2023-07-08,S001,P0014,113,112.67,113.21,112.97
2023-07-08,S005,P0011,126,125.85,124.69,125.21
2023-07-08,S001,P0005,143,150.4,148.49,149.35
2023-07-08,S005,P0003,181,181.27,182.3,181.84
2023-07-08,S003,P0018,138,138.11,140.67,139.52
2023-07-08,S004,P0013,149,148.73,148.67,148.7
2023-07-08,S004,P0008,136,136.07,137.53,136.87
2023-07-08,S002,P0017,77,83.26,80.19,81.57
2023-07-08,S002,P0009,127,137.69,134.99,136.21
2023-07-08,S005,P0005,158,157.19,152.94,154.85
2023-07-08,S002,P0014,73,73.24,72.2,72.67
2023-07-08,S004,P0012,68,67.9,69.1,68.56
2023-07-08,S003,P0020,105,98.02,99.0,98.56
2023-07-08,S005,P0017,181,180.08,178.47,179.19
2023-07-08,S003,P0009,163,162.74,160.67,161.6
2023-07-08,S002,P0001,221,226.12,224.49,225.22
2023-07-08,S005,P0019,104,104.04,102.89,103.41
2023-07-08,S005,P0013,88,87.81,89.36,88.66
2023-07-08,S001,P0016,163,162.53,160.81,161.58
2023-07-08,S002,P0020,116,116.34,112.84,114.42
2023-07-08,S003,P0014,107,106.91,106.56,106.72
2023-07-08,S005,P0008,261,293.52,304.68,299.66
2023-07-08,S001,P0013,141,141.46,142.46,142.01
2023-07-08,S003,P0006,126,126.15,127.24,126.75
2023-07-08,S001,P0007,42,41.96,42.61,42.32
2023-07-08,S005,P0015,220,220.77,221.18,221.0
2023-07-08,S004,P0016,47,44.57,45.23,44.93
2023-07-08,S002,P0015,108,108.09,107.39,107.71
2023-07-08,S001,P0004,173,172.68,171.57,172.07
2023-07-08,S001,P0011,86,85.9,89.03,87.62
2023-07-08,S004,P0020,98,98.08,98.67,98.4
2023-07-08,S001,P0003,234,233.22,231.03,232.02
2023-07-08,S003,P0017,169,169.07,168.88,168.97
2023-07-08,S004,P0015,119,118.45,116.67,117.47
2023-07-08,S004,P0019,107,107.06,105.49,106.2
2023-07-08,S002,P0007,209,208.62,209.33,209.01
2023-07-08,S003,P0002,223,224.88,222.83,223.75
2023-07-08,S002,P0018,86,85.93,86.64,86.32
2023-07-08,S001,P0017,169,167.56,169.52,168.64
2023-07-08,S004,P0002,256,251.88,250.19,250.95
2023-07-08,S005,P0014,75,74.85,77.47,76.29
2023-07-08,S001,P0019,45,45.19,44.97,45.07
2023-07-08,S003,P0012,21,20.94,19.9,20.37
2023-07-08,S001,P0020,88,90.81,90.79,90.8
2023-07-08,S003,P0005,37,41.51,40.83,41.14
2023-07-08,S004,P0003,208,207.48,211.5,209.69
2023-07-08,S002,P0004,190,189.32,190.04,189.72
2023-07-08,S002,P0005,101,100.99,101.1,101.05
2023-07-08,S002,P0010,82,82.27,83.62,83.01
2023-07-08,S001,P0002,205,204.6,200.28,202.22
2023-07-08,S001,P0012,191,176.23,184.54,180.8
2023-07-08,S004,P0010,152,150.25,151.48,150.93
2023-07-08,S003,P0010,267,264.98,263.69,264.27
2023-07-08,S002,P0006,54,53.89,52.97,53.38
2023-07-08,S003,P0013,89,88.86,88.51,88.67
2023-07-08,S001,P0010,108,111.08,109.11,110.0
2023-07-08,S003,P0008,169,170.16,169.7,169.91
2023-07-08,S005,P0004,178,178.04,180.87,179.6
2023-07-08,S003,P0019,85,84.87,86.67,85.86
2023-07-08,S005,P0002,71,69.79,69.77,69.78
2023-07-08,S004,P0006,151,151.35,153.03,152.27
2023-07-08,S004,P0018,19,19.04,19.34,19.21
2023-07-08,S001,P0015,123,122.92,122.82,122.87
2023-07-08,S004,P0001,199,199.1,201.32,200.32
2023-07-08,S005,P0020,137,136.91,136.06,136.44
2023-07-08,S004,P0005,149,148.7,149.99,149.41
2023-07-08,S004,P0009,70,70.14,70.59,70.39
2023-07-08,S002,P0008,229,248.46,245.02,246.57
2023-07-08,S005,P0018,156,156.21,158.78,157.62
2023-07-08,S005,P0010,304,302.9,311.1,307.41
2023-07-08,S002,P0012,104,111.17,105.98,108.32
2023-07-08,S002,P0013,125,120.61,121.24,120.96
2023-07-08,S005,P0006,160,160.61,159.2,159.83
2023-07-08,S005,P0016,94,93.95,92.18,92.98
2023-07-08,S002,P0011,214,209.5,209.23,209.35
2023-07-09,S003,P0006,90,90.07,90.27,90.18
2023-07-09,S001,P0002,108,108.17,106.22,107.1
2023-07-09,S005,P0006,103,102.76,105.51,104.27
2023-07-09,S004,P0014,132,131.87,128.8,130.18
2023-07-09,S001,P0012,68,68.16,69.59,68.95
2023-07-09,S005,P0004,146,145.84,146.93,146.44
2023-07-09,S003,P0005,109,107.12,109.71,108.54
2023-07-09,S005,P0001,194,197.4,195.23,196.21
2023-07-09,S002,P0010,114,114.25,114.53,114.4
2023-07-09,S005,P0012,48,47.94,49.12,48.59
2023-07-09,S002,P0017,179,178.31,179.09,178.74
2023-07-09,S004,P0004,128,130.58,129.8,130.15
2023-07-09,S003,P0012,54,53.87,56.73,55.44
2023-07-09,S002,P0009,157,157.29,155.04,156.05
2023-07-09,S005,P0007,124,124.11,123.79,123.93
2023-07-09,S005,P0010,74,73.89,73.41,73.63
2023-07-09,S004,P0012,105,104.97,106.94,106.05
2023-07-09,S003,P0002,210,197.66,203.81,201.04
2023-07-09,S004,P0017,171,171.48,168.15,169.65
2023-07-09,S005,P0020,91,89.77,90.13,89.97
2023-07-09,S002,P0016,86,87.19,84.29,85.6
2023-07-09,S003,P0017,107,98.98,101.71,100.48
2023-07-09,S004,P0011,102,96.18,98.53,97.47
2023-07-09,S005,P0002,204,202.77,205.61,204.33
2023-07-09,S003,P0014,144,143.33,144.86,144.17
2023-07-09,S004,P0002,208,232.58,204.59,217.19
2023-07-09,S003,P0018,77,77.1,77.5,77.32
2023-07-09,S005,P0011,84,90.14,87.99,88.96
2023-07-09,S004,P0019,179,179.06,176.58,177.7
2023-07-09,S004,P0008,66,65.91,67.42,66.74
2023-07-09,S002,P0012,98,97.94,100.65,99.43
2023-07-09,S002,P0011,137,137.55,133.9,135.54
2023-07-09,S005,P0016,80,80.94,78.12,79.39
2023-07-09,S001,P0016,109,109.01,109.44,109.25
2023-07-09,S003,P0009,37,36.54,39.52,38.18
2023-07-09,S002,P0001,150,153.01,150.53,151.65
2023-07-09,S002,P0008,73,72.64,72.42,72.52
2023-07-09,S004,P0001,161,161.34,160.05,160.63
2023-07-09,S005,P0019,85,84.86,85.1,84.99
2023-07-09,S001,P0006,101,101.26,100.45,100.81
2023-07-09,S004,P0018,88,88.57,88.14,88.33
2023-07-09,S003,P0007,152,167.38,159.89,163.26
2023-07-09,S004,P0006,182,177.73,181.92,180.03
2023-07-09,S003,P0008,66,69.48,69.84,69.68
2023-07-09,S003,P0004,90,89.43,88.68,89.02
2023-07-09,S002,P0019,131,130.5,131.88,131.26
2023-07-09,S001,P0001,131,131.41,127.49,129.25
2023-07-09,S005,P0018,115,114.98,116.36,115.74
2023-07-09,S001,P0013,172,162.14,167.46,165.07
2023-07-09,S005,P0009,203,207.26,210.69,209.15
2023-07-09,S002,P0015,54,57.52,55.98,56.67
2023-07-09,S001,P0010,79,78.99,80.17,79.64
2023-07-09,S005,P0005,116,108.13,109.32,108.78
2023-07-09,S002,P0003,187,190.66,191.29,191.01
2023-07-09,S002,P0002,93,92.99,93.05,93.02
2023-07-09,S002,P0004,115,115.29,115.37,115.33
2023-07-09,S001,P0020,42,42.06,40.79,41.36
2023-07-09,S005,P0014,53,53.4,54.36,53.93
2023-07-09,S005,P0013,244,242.43,242.65,242.55
2023-07-09,S002,P0018,80,79.65,78.86,79.22
2023-07-09,S001,P0019,53,53.15,53.59,53.39
2023-07-09,S001,P0003,148,147.51,147.84,147.69
2023-07-09,S003,P0003,67,69.54,67.79,68.58
2023-07-09,S002,P0007,105,104.9,105.78,105.38
2023-07-09,S001,P0014,212,215.34,215.13,215.22
2023-07-09,S004,P0015,94,89.39,88.3,88.79
2023-07-09,S001,P0004,119,119.1,120.33,119.78
2023-07-09,S001,P0005,158,158.48,159.69,159.15
2023-07-09,S001,P0007,172,172.66,176.56,174.81
2023-07-09,S003,P0010,107,106.93,105.41,106.09
2023-07-09,S001,P0008,104,103.71,103.94,103.84
2023-07-09,S003,P0016,81,80.94,79.77,80.3
2023-07-09,S002,P0014,119,126.16,123.1,124.48
2023-07-09,S002,P0005,96,96.0,94.6,95.23
2023-07-09,S004,P0005,118,118.02,117.51,117.74
2023-07-09,S002,P0006,141,140.72,139.43,140.01
2023-07-09,S002,P0013,197,207.85,202.76,205.05
2023-07-09,S005,P0003,118,117.8,114.79,116.14
2023-07-09,S003,P0011,156,156.21,152.22,154.02
2023-07-09,S003,P0001,54,54.03,53.94,53.98
2023-07-09,S004,P0010,64,63.99,63.77,63.87
2023-07-09,S003,P0019,114,113.69,112.72,113.16
2023-07-09,S005,P0015,49,49.03,47.53,48.21
2023-07-09,S001,P0009,135,135.01,134.61,134.79
2023-07-09,S001,P0017,287,285.02,289.76,287.63
2023-07-09,S004,P0020,79,79.09,78.24,78.62
2023-07-09,S004,P0003,68,68.0,67.67,67.82
2023-07-09,S004,P0016,77,77.03,76.59,76.79
2023-07-09,S004,P0013,192,191.24,192.59,191.98
2023-07-09,S001,P0018,122,122.01,121.82,121.91
2023-07-09,S005,P0017,187,183.87,187.99,186.14
2023-07-09,S001,P0011,141,140.6,141.4,141.04
2023-07-09,S004,P0009,90,96.81,95.03,95.83
2023-07-09,S005,P0008,163,163.78,159.55,161.45
2023-07-09,S003,P0020,107,107.31,108.88,108.17
2023-07-09,S004,P0007,143,130.88,136.54,133.99
2023-07-09,S002,P0020,101,100.72,99.29,99.93
2023-07-09,S003,P0015,110,108.7,111.23,110.09
2023-07-09,S003,P0013,107,107.14,107.35,107.26
2023-07-09,S001,P0015,134,133.7,133.44,133.56
2023-07-10,S004,P0020,159,158.59,160.01,159.37
2023-07-10,S002,P0014,66,63.42,63.93,63.7
2023-07-10,S002,P0003,120,120.34,120.55,120.46
2023-07-10,S001,P0017,201,202.88,210.13,206.87
2023-07-10,S001,P0011,55,55.21,55.93,55.61
2023-07-10,S002,P0002,96,90.27,92.35,91.41
2023-07-10,S001,P0013,119,119.13,120.59,119.93
2023-07-10,S001,P0009,237,235.84,234.9,235.32
2023-07-10,S001,P0006,86,81.88,83.62,82.84
2023-07-10,S003,P0003,193,195.06,191.69,193.21
2023-07-10,S001,P0004,96,94.41,96.39,95.5
2023-07-10,S002,P0001,104,103.71,104.93,104.38
2023-07-10,S005,P0005,104,108.2,104.82,106.34
2023-07-10,S003,P0020,143,138.38,137.14,137.7
2023-07-10,S004,P0016,44,43.99,44.65,44.35
2023-07-10,S001,P0010,85,82.55,83.5,83.07
2023-07-10,S002,P0004,134,133.95,134.63,134.32
2023-07-10,S001,P0018,90,89.92,89.35,89.61
2023-07-10,S004,P0014,95,95.15,95.91,95.57
2023-07-10,S004,P0009,134,133.6,133.58,133.59
2023-07-10,S001,P0020,116,108.88,108.83,108.85
2023-07-10,S005,P0013,135,134.86,133.94,134.35
2023-07-10,S005,P0014,45,46.41,49.24,47.97
2023-07-10,S001,P0019,107,106.89,106.61,106.74
2023-07-10,S003,P0004,153,142.36,148.36,145.66
2023-07-10,S001,P0003,77,76.84,75.79,76.26
2023-07-10,S001,P0001,156,160.01,155.4,157.47
2023-07-10,S003,P0018,95,94.88,95.21,95.06
2023-07-10,S002,P0007,76,76.0,75.0,75.45
2023-07-10,S002,P0018,68,67.81,68.31,68.08
2023-07-10,S002,P0019,60,59.95,58.69,59.26
2023-07-10,S005,P0015,197,206.61,201.78,203.95
2023-07-10,S001,P0007,193,179.72,183.58,181.84
2023-07-10,S002,P0013,175,175.36,176.61,176.05
2023-07-10,S003,P0013,201,204.72,198.51,201.3
2023-07-10,S004,P0008,89,88.09,89.89,89.08
2023-07-10,S001,P0016,124,121.64,123.82,122.84
2023-07-10,S002,P0008,133,133.65,132.36,132.94
2023-07-10,S005,P0001,120,130.13,127.31,128.58
2023-07-10,S005,P0016,76,70.13,68.36,69.16
2023-07-10,S004,P0001,94,87.24,87.32,87.28
2023-07-10,S002,P0006,40,39.86,40.99,40.48
2023-07-10,S004,P0018,67,66.99,66.6,66.78
2023-07-10,S005,P0011,108,108.1,106.89,107.43
2023-07-10,S004,P0006,108,108.21,108.48,108.36
2023-07-10,S003,P0009,145,144.61,145.07,144.86
2023-07-10,S003,P0008,134,133.86,134.96,134.47
2023-07-10,S003,P0019,126,126.31,123.0,124.49
2023-07-10,S004,P0007,132,131.55,130.23,130.82
2023-07-10,S005,P0009,178,179.45,179.47,179.46
2023-07-10,S001,P0005,143,142.78,142.41,142.58
2023-07-10,S003,P0010,159,158.74,159.72,159.28
2023-07-10,S004,P0010,75,74.77,74.98,74.89
2023-07-10,S004,P0019,98,98.07,97.58,97.8
2023-07-10,S001,P0008,112,111.99,112.45,112.24
2023-07-10,S002,P0012,87,87.05,86.51,86.75
2023-07-10,S003,P0001,114,113.96,111.43,112.57
2023-07-10,S002,P0011,128,128.57,129.24,128.94
2023-07-10,S003,P0007,155,143.63,147.56,145.79
2023-07-10,S002,P0017,175,177.25,178.68,178.04
2023-07-10,S005,P0019,74,74.06,73.54,73.77
2023-07-10,S004,P0013,129,128.96,129.24,129.11
2023-07-10,S001,P0014,150,149.86,148.81,149.28
2023-07-10,S004,P0002,152,152.4,153.27,152.88
2023-07-10,S005,P0003,73,76.99,73.87,75.27
2023-07-10,S003,P0011,126,121.36,124.32,122.99
2023-07-10,S002,P0015,131,142.25,140.18,141.11
2023-07-10,S004,P0015,57,56.9,56.02,56.42
2023-07-10,S003,P0006,111,111.09,108.4,109.61
2023-07-10,S003,P0002,169,152.95,157.87,155.66
2023-07-10,S005,P0012,93,93.0,92.83,92.91
2023-07-10,S002,P0010,142,142.05,141.78,141.9
2023-07-10,S005,P0010,132,131.98,130.4,131.11
2023-07-10,S005,P0004,185,187.27,183.81,185.37
2023-07-10,S004,P0003,66,66.14,65.19,65.62
2023-07-10,S001,P0002,145,136.31,141.94,139.41
2023-07-10,S003,P0014,115,115.5,117.79,116.76
2023-07-10,S005,P0020,113,112.91,116.04,114.63
2023-07-10,S004,P0011,91,90.85,89.84,90.29
2023-07-10,S004,P0004,214,205.5,210.84,208.44
2023-07-10,S002,P0005,85,81.97,81.21,81.55
2023-07-10,S003,P0012,81,85.9,82.21,83.87
2023-07-10,S002,P0016,51,51.13,51.23,51.19
2023-07-10,S004,P0005,72,71.69,72.61,72.2
2023-07-10,S002,P0009,192,192.6,193.63,193.17
2023-07-10,S005,P0006,91,91.05,89.73,90.32
2023-07-10,S002,P0020,84,83.57,84.79,84.24
2023-07-10,S003,P0016,110,110.11,109.08,109.54
2023-07-10,S005,P0007,21,21.01,20.17,20.55
2023-07-10,S003,P0015,206,221.97,224.85,223.55
2023-07-10,S004,P0012,135,135.05,134.83,134.93
2023-07-10,S001,P0015,215,213.27,211.88,212.51
2023-07-10,S003,P0017,120,120.14,122.09,121.21
2023-07-10,S005,P0002,117,116.83,114.34,115.46
2023-07-10,S005,P0017,174,174.28,172.86,173.5
2023-07-10,S005,P0008,128,128.41,126.81,127.53
2023-07-10,S004,P0017,176,175.77,174.93,175.31
2023-07-10,S003,P0005,105,104.92,106.84,105.98
2023-07-10,S005,P0018,124,123.41,124.29,123.89
2023-07-10,S001,P0012,150,137.58,143.93,141.07
2023-07-11,S001,P0008,91,91.05,90.21,90.59
2023-07-11,S002,P0008,170,170.2,169.32,169.72
2023-07-11,S005,P0010,133,133.37,132.88,133.1
2023-07-11,S005,P0009,111,110.92,111.46,111.22
2023-07-11,S005,P0008,124,124.31,125.21,124.81
2023-07-11,S004,P0004,156,156.11,157.48,156.86
2023-07-11,S002,P0012,76,75.65,76.17,75.94
2023-07-11,S004,P0008,62,62.08,60.11,61.0
2023-07-11,S003,P0001,92,92.07,91.82,91.93
2023-07-11,S005,P0003,63,62.88,62.95,62.92
2023-07-11,S002,P0015,109,108.85,108.35,108.57
2023-07-11,S003,P0014,138,138.19,136.85,137.45
2023-07-11,S004,P0013,157,157.19,157.29,157.24
2023-07-11,S001,P0014,116,117.1,117.68,117.42
2023-07-11,S005,P0006,102,102.02,102.02,102.02
2023-07-11,S001,P0012,155,160.4,157.21,158.65
2023-07-11,S005,P0016,64,64.28,64.15,64.21
2023-07-11,S001,P0005,204,202.55,203.54,203.09
2023-07-11,S002,P0013,165,164.2,165.54,164.94
2023-07-11,S002,P0011,166,166.65,165.43,165.98
2023-07-11,S001,P0016,86,86.31,87.46,86.94
2023-07-11,S004,P0017,44,45.29,44.87,45.06
2023-07-11,S004,P0005,142,141.71,142.57,142.18
2023-07-11,S002,P0014,123,123.35,123.14,123.23
2023-07-11,S003,P0004,127,126.78,127.72,127.3
2023-07-11,S001,P0001,92,92.05,91.82,91.92
2023-07-11,S003,P0015,183,173.2,172.94,173.06
2023-07-11,S002,P0019,155,155.71,151.51,153.4
2023-07-11,S001,P0017,113,112.38,110.45,111.32
2023-07-11,S003,P0013,151,150.68,152.16,151.49
2023-07-11,S005,P0002,91,83.95,87.84,86.09
2023-07-11,S002,P0001,153,153.48,158.38,156.18
2023-07-11,S001,P0006,118,118.27,120.45,119.47
2023-07-11,S005,P0007,85,84.72,83.94,84.29
2023-07-11,S004,P0007,180,179.88,180.4,180.17
2023-07-11,S003,P0007,143,142.97,142.88,142.92
2023-07-11,S004,P0002,30,30.0,31.3,30.72
2023-07-11,S004,P0001,41,40.63,41.58,41.15
2023-07-11,S005,P0019,123,122.91,121.91,122.36
2023-07-11,S003,P0016,109,108.85,106.01,107.29
2023-07-11,S003,P0009,188,187.25,187.8,187.55
2023-07-11,S003,P0019,204,203.29,200.32,201.66
2023-07-11,S003,P0020,149,148.73,149.7,149.26
2023-07-11,S005,P0004,184,178.69,185.48,182.42
2023-07-11,S005,P0020,107,106.99,104.81,105.79
2023-07-11,S003,P0008,142,141.77,141.84,141.81
2023-07-11,S001,P0015,46,48.32,47.96,48.12
2023-07-11,S004,P0006,141,140.88,139.18,139.94
2023-07-11,S002,P0016,88,87.75,84.93,86.2
2023-07-11,S004,P0019,137,136.95,138.76,137.95
2023-07-11,S002,P0006,101,101.35,100.68,100.98
2023-07-11,S004,P0018,45,49.22,48.87,49.03
2023-07-11,S002,P0005,172,171.54,171.08,171.29
2023-07-11,S002,P0020,98,97.63,98.59,98.16
2023-07-11,S005,P0011,65,64.94,64.8,64.86
2023-07-11,S005,P0001,33,30.74,31.17,30.98
2023-07-11,S001,P0020,65,62.83,62.9,62.87
2023-07-11,S004,P0009,102,98.32,98.79,98.58
2023-07-11,S005,P0012,68,68.14,68.65,68.42
2023-07-11,S003,P0012,131,130.45,132.44,131.54
2023-07-11,S002,P0002,52,52.05,53.98,53.11
2023-07-11,S001,P0013,81,81.01,82.03,81.57
2023-07-11,S002,P0009,149,156.31,153.51,154.77
2023-07-11,S001,P0011,58,63.82,61.78,62.7
2023-07-11,S002,P0010,106,106.42,105.24,105.77
2023-07-11,S001,P0009,25,23.45,24.0,23.75
2023-07-11,S005,P0014,32,32.02,32.66,32.37
2023-07-11,S004,P0015,56,56.15,55.87,56.0
2023-07-11,S003,P0005,79,79.05,79.42,79.25
2023-07-11,S002,P0018,43,42.84,43.8,43.37
2023-07-11,S004,P0020,49,52.87,51.41,52.07
2023-07-11,S001,P0019,181,180.18,182.88,181.67
2023-07-11,S003,P0006,160,160.26,160.18,160.22
2023-07-11,S005,P0005,164,164.41,166.49,165.55
2023-07-11,S001,P0002,124,123.65,125.87,124.87
2023-07-11,S004,P0011,107,96.85,102.99,100.23
2023-07-11,S004,P0016,52,55.84,54.25,54.97
2023-07-11,S002,P0007,111,102.86,104.73,103.89
2023-07-11,S003,P0018,90,89.49,87.92,88.63
2023-07-11,S001,P0003,96,96.03,95.83,95.92
2023-07-11,S005,P0018,142,141.83,141.26,141.52
2023-07-11,S002,P0003,135,148.0,142.42,144.93
2023-07-11,S004,P0003,130,122.68,128.5,125.88
2023-07-11,S001,P0004,94,93.88,97.69,95.98
2023-07-11,S003,P0010,175,175.43,183.01,179.6
2023-07-11,S001,P0007,136,135.96,135.01,135.44
2023-07-11,S004,P0014,25,24.82,23.04,23.84
2023-07-11,S005,P0015,145,145.28,140.91,142.88
2023-07-11,S003,P0017,73,72.72,73.47,73.13
2023-07-11,S002,P0004,141,141.63,143.04,142.41
2023-07-11,S005,P0013,154,157.35,162.78,160.34
2023-07-11,S002,P0017,209,208.0,207.51,207.73
2023-07-11,S001,P0010,136,132.13,131.69,131.89
2023-07-11,S004,P0012,77,77.02,77.3,77.17
2023-07-11,S005,P0017,114,113.8,115.94,114.98
2023-07-11,S003,P0011,133,133.06,131.56,132.24
2023-07-11,S003,P0002,186,184.59,185.68,185.19
2023-07-11,S001,P0018,177,174.89,177.78,176.48
2023-07-11,S003,P0003,177,178.56,178.22,178.37
2023-07-11,S004,P0010,172,171.85,174.69,173.41
2023-07-12,S003,P0004,136,135.85,136.21,136.05
2023-07-12,S002,P0015,81,80.63,81.94,81.35
2023-07-12,S002,P0014,85,84.3,86.03,85.25
2023-07-12,S003,P0019,177,179.04,179.35,179.21
2023-07-12,S001,P0010,73,74.17,73.72,73.92
2023-07-12,S003,P0009,145,144.61,146.03,145.39
2023-07-12,S001,P0003,129,123.3,120.34,121.67
2023-07-12,S002,P0018,122,122.44,121.22,121.77
2023-07-12,S004,P0003,60,59.95,59.0,59.43
2023-07-12,S004,P0002,135,146.21,149.11,147.81
2023-07-12,S002,P0019,136,129.09,130.43,129.83
2023-07-12,S005,P0014,63,66.36,65.23,65.74
2023-07-12,S002,P0010,167,166.01,166.09,166.05
2023-07-12,S003,P0013,153,153.19,152.62,152.88
2023-07-12,S001,P0020,92,91.82,92.23,92.05
2023-07-12,S005,P0002,147,146.71,145.64,146.12
2023-07-12,S002,P0004,182,183.67,180.87,182.13
2023-07-12,S005,P0018,114,113.8,115.86,114.93
2023-07-12,S002,P0001,137,136.8,136.23,136.49
2023-07-12,S001,P0011,80,74.87,76.0,75.49
2023-07-12,S003,P0016,95,95.12,96.45,95.85
2023-07-12,S003,P0006,63,66.39,65.75,66.04
2023-07-12,S005,P0001,159,163.13,161.99,162.5
2023-07-12,S001,P0014,255,255.34,265.02,260.66
2023-07-12,S001,P0004,81,81.03,81.49,81.28
2023-07-12,S005,P0016,87,92.85,89.83,91.19
2023-07-12,S002,P0013,163,163.47,163.97,163.75
2023-07-12,S005,P0006,166,150.78,153.79,152.44
2023-07-12,S003,P0014,49,49.02,49.01,49.01
2023-07-12,S002,P0005,105,104.97,105.5,105.26
2023-07-12,S002,P0011,131,130.23,129.49,129.82
2023-07-12,S003,P0002,162,163.25,167.31,165.48
2023-07-12,S001,P0012,103,102.77,101.23,101.92
2023-07-12,S001,P0007,147,146.5,145.52,145.96
2023-07-12,S005,P0015,210,219.25,220.79,220.1
2023-07-12,S002,P0012,122,121.09,124.91,123.19
2023-07-12,S003,P0010,107,112.51,109.48,110.84
2023-07-12,S004,P0010,110,109.79,109.92,109.86
2023-07-12,S004,P0019,87,86.22,85.09,85.6
2023-07-12,S005,P0008,145,141.25,143.74,142.62
2023-07-12,S003,P0017,105,112.99,110.55,111.65
2023-07-12,S004,P0016,45,43.73,46.26,45.12
2023-07-12,S004,P0005,108,108.0,108.71,108.39
2023-07-12,S001,P0016,142,141.79,139.75,140.67
2023-07-12,S005,P0004,82,81.96,81.73,81.83
2023-07-12,S005,P0020,131,131.09,131.33,131.22
2023-07-12,S002,P0007,109,118.17,113.84,115.79
2023-07-12,S003,P0008,80,79.92,78.85,79.33
2023-07-12,S004,P0006,173,176.69,175.74,176.17
2023-07-12,S001,P0002,235,234.04,239.02,236.78
2023-07-12,S002,P0006,117,116.62,116.1,116.33
2023-07-12,S003,P0012,47,46.99,45.83,46.35
2023-07-12,S001,P0019,77,77.22,75.47,76.26
2023-07-12,S004,P0018,87,86.89,86.9,86.9
2023-07-12,S003,P0005,128,128.5,128.85,128.69
2023-07-12,S004,P0015,32,30.24,29.67,29.93
2023-07-12,S004,P0001,119,112.38,113.08,112.77
2023-07-12,S002,P0008,196,197.74,191.95,194.56
2023-07-12,S005,P0010,131,130.38,133.63,132.17
2023-07-12,S001,P0013,110,110.27,112.42,111.45
2023-07-12,S004,P0020,50,50.24,48.97,49.54
2023-07-12,S005,P0019,118,117.75,118.06,117.92
2023-07-12,S001,P0015,140,140.45,137.61,138.89
2023-07-12,S004,P0014,51,51.53,51.45,51.49
2023-07-12,S003,P0007,160,150.25,147.96,148.99
2023-07-12,S002,P0016,56,60.99,59.21,60.01
2023-07-12,S002,P0020,67,64.34,64.01,64.16
2023-07-12,S003,P0020,101,100.64,101.12,100.9
2023-07-12,S004,P0007,59,58.94,57.55,58.18
2023-07-12,S004,P0012,60,59.62,61.14,60.46
2023-07-12,S004,P0004,127,127.06,127.33,127.21
2023-07-12,S005,P0011,129,128.99,128.39,128.66
2023-07-12,S003,P0018,52,52.96,53.93,53.49
2023-07-12,S005,P0005,213,217.83,211.8,214.51
2023-07-12,S005,P0007,111,111.15,111.07,111.11
2023-07-12,S001,P0009,158,158.65,160.58,159.71
2023-07-12,S002,P0017,126,125.89,124.21,124.97
2023-07-12,S005,P0009,177,179.37,175.86,177.44
2023-07-12,S001,P0006,113,113.05,112.84,112.93
2023-07-12,S004,P0008,112,111.12,110.0,110.5
2023-07-12,S005,P0012,121,123.24,119.65,121.27
2023-07-12,S001,P0018,128,123.49,126.5,125.15
2023-07-12,S002,P0002,102,101.8,101.31,101.53
2023-07-12,S004,P0011,102,109.35,107.11,108.12
2023-07-12,S005,P0003,111,110.94,112.06,111.56
2023-07-12,S001,P0005,142,141.78,143.42,142.68
2023-07-12,S004,P0013,82,81.86,78.22,79.86
2023-07-12,S004,P0009,84,84.46,84.26,84.35
