,Inventory Level,Units Sold,Units Ordered,Price,Discount,Promotion,Competitor Pricing,Epidemic,Demand,time_idx,is_weekend,month_sin,month_cos,dow_sin,dow_cos,store_freq,product_freq,store_product_freq,Category_Clothing,Category_Electronics,Category_Furniture,Category_Groceries,Category_Toys,Region_East,Region_North,Region_South,Region_West,Weather Condition_Cloudy,Weather Condition_Rainy,Weather Condition_Snowy,Weather Condition_Sunny,Seasonality_Autumn,Seasonality_Spring,Seasonality_Summer,Seasonality_Winter
7521,562,34,0,27.39,10,0,26.12,0,57,75,0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,10640,2660,532,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0
7522,992,144,0,83.58,10,0,80.98,0,125,75,0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,10640,2660,532,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
7523,448,114,0,43.85,5,0,52.02,0,126,75,0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,10640,2660,532,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
7524,497,34,0,76.21,5,0,90.04,0,55,75,0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,10640,2660,532,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
7525,132,83,104,57.74,20,1,63.82,0,125,75,0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,10640,2660,532,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
7526,418,162,440,32.41,0,0,37.72,0,136,75,0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,10640,2660,532,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0
7527,192,171,200,26.92,15,1,31.52,0,167,75,0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,10640,2660,532,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
7528,253,200,467,69.67,20,1,67.28,0,197,75,0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,10640,2660,532,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
7529,188,110,0,88.43,5,0,98.39,0,113,75,0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,10640,2660,532,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
7530,53,53,0,99.13,5,0,119.75,0,127,75,0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,10640,2660,532,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
7531,266,84,0,63.81,10,0,71.07,0,104,75,0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,10640,2660,532,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
7532,500,110,0,25.36,0,0,28.01,0,141,75,0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,10640,2660,532,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
7533,16,16,0,146.33,15,1,170.24,0,209,75,0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,10640,2660,532,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
7534,564,108,674,74.26,10,1,79.55,0,156,75,0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,10640,2660,532,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
7535,82,32,0,76.56,0,0,67.23,0,42,75,0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,10640,2660,532,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
7536,616,147,616,20.48,25,1,22.41,0,186,75,0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,10640,2660,532,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0
7537,114,114,111,25.47,15,1,30.39,0,118,75,0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,10640,2660,532,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
7538,521,90,616,99.07,5,0,94.98,0,135,75,0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,10640,2659,532,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
7539,382,67,0,106.18,25,1,112.84,0,100,75,0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,10640,2659,532,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0
7540,625,174,0,22.22,10,0,19.12,0,213,75,0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,10640,2660,532,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0
7541,402,39,0,49.88,0,0,47.58,0,50,75,0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,10640,2660,532,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0
7542,148,117,147,104.04,5,0,125.43,0,162,75,0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,10640,2660,532,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
7543,600,129,0,29.02,0,0,33.52,0,175,75,0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,10640,2660,532,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0
7544,377,114,0,27.8,0,0,24.17,0,145,75,0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,10640,2660,532,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0
7545,99,99,156,37.95,25,1,37.08,0,163,75,0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,10640,2660,532,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0
7546,1425,145,0,22.34,0,0,22.18,0,190,75,0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,10640,2660,532,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0
7547,334,56,0,88.75,15,1,80.25,0,53,75,0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,10640,2660,532,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
7548,251,92,0,48.89,25,1,48.56,0,141,75,0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,10640,2660,532,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0
7549,154,129,121,43.71,0,0,43.64,0,116,75,0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,10640,2660,532,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0
7550,260,86,0,126.45,0,0,118.93,0,87,75,0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,10640,2660,532,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
7551,176,58,0,100.07,5,0,91.43,0,78,75,0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,10640,2660,532,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0
7552,778,83,0,72.89,10,0,72.58,0,115,75,0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,10640,2660,532,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0
7553,273,162,0,99.25,15,1,90.46,0,148,75,0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,10640,2660,532,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0
7554,583,183,511,110.07,10,1,95.12,0,154,75,0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,10640,2660,532,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0
7555,229,77,0,95.79,10,0,83.3,0,98,75,0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,10640,2660,532,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
7556,352,87,0,110.46,25,1,99.99,0,117,75,0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,10640,2660,532,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0
7557,449,78,350,141.61,10,1,124.9,0,105,75,0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,10640,2660,532,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0
7558,182,122,203,65.25,5,0,70.28,0,172,75,0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,10640,2659,532,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0
7559,454,54,0,64.64,10,1,63.25,0,71,75,0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,10640,2659,532,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
7560,678,95,0,10.07,10,0,9.93,0,85,75,0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,10640,2660,532,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0
7561,478,137,0,23.68,0,0,21.23,0,131,75,0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,10640,2660,532,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0
7562,222,57,0,127.44,0,0,140.14,0,50,75,0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,10640,2660,532,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0
7563,329,70,0,59.36,0,0,57.65,0,113,75,0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,10640,2660,532,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0
7564,158,36,0,64.6,0,0,56.5,0,48,75,0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,10640,2660,532,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
7565,179,64,0,26.34,25,1,26.19,0,71,75,0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,10640,2660,532,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0
7566,584,112,0,28.24,5,0,32.5,0,108,75,0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,10640,2660,532,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0
7567,77,77,99,99.66,15,1,95.86,0,111,75,0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,10640,2660,532,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0
7568,164,148,0,110.13,25,1,100.94,0,158,75,0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,10640,2660,532,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
7569,361,65,0,20.97,10,0,24.11,0,67,75,0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,10640,2660,532,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0
7570,670,70,0,54.75,10,0,64.71,0,101,75,0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,10640,2660,532,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
7571,51,51,60,107.05,0,0,113.66,0,74,75,0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,10640,2660,532,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
7572,901,111,0,21.0,5,0,22.95,0,121,75,0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,10640,2660,532,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0
7573,123,57,0,155.66,10,1,145.63,0,69,75,0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,10640,2660,532,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0
7574,265,92,0,80.82,20,1,86.47,0,86,75,0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,10640,2660,532,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0
7575,426,56,0,117.77,0,0,115.56,0,60,75,0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,10640,2660,532,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0
7576,176,122,148,101.92,10,1,114.63,0,144,75,0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,10640,2660,532,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
7577,135,113,88,161.06,15,1,137.99,0,106,75,0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,10640,2660,532,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0
7578,125,45,74,56.24,0,0,52.01,0,62,75,0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,10640,2659,532,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
7579,390,75,0,117.6,20,1,133.21,0,108,75,0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,10640,2659,532,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0
7580,250,93,180,12.99,0,0,12.38,0,106,75,0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,10638,2660,532,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
7581,522,42,0,33.03,5,0,37.04,0,46,75,0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,10638,2660,532,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
7582,116,74,83,30.62,0,0,32.23,0,99,75,0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,10638,2660,532,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0
7583,247,65,0,7.08,5,0,6.25,0,74,75,0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,10638,2660,532,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
7584,77,77,305,16.74,10,0,17.84,0,140,75,0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,10638,2660,532,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
7585,1058,151,0,54.13,20,1,59.38,0,139,75,0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,10638,2660,532,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
7586,342,85,0,79.73,0,0,87.14,0,89,75,0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,10638,2660,532,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
7587,110,65,118,59.65,10,1,56.04,0,99,75,0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,10638,2660,532,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
7588,366,138,474,87.01,25,1,83.86,0,143,75,0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,10638,2660,532,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
7589,649,94,0,60.25,10,0,66.53,0,134,75,0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,10638,2660,532,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
7590,706,80,0,92.09,0,0,89.12,0,121,75,0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,10638,2660,532,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
7591,318,55,328,122.79,5,0,137.1,0,74,75,0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,10638,2660,532,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
7592,233,63,0,71.04,10,0,66.36,0,100,75,0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,10638,2660,532,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
7593,303,96,211,152.03,15,1,134.78,0,82,75,0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,10638,2660,532,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
7594,245,63,149,36.77,25,1,39.33,0,91,75,0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,10638,2660,532,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
7595,395,130,381,36.06,10,0,32.16,0,121,75,0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,10638,2660,532,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0
7596,123,69,105,31.11,20,1,33.84,0,105,75,0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,10638,2660,532,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0
7597,195,142,0,21.72,10,1,25.04,0,128,75,0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,10638,2660,532,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
7598,148,26,0,116.74,5,0,132.38,0,41,75,0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,10638,2659,531,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
7599,159,159,192,37.29,10,1,37.26,0,177,75,0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,10638,2659,531,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0
7600,258,103,172,67.53,5,0,81.08,0,92,76,0,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,10640,2660,532,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
7601,88,40,53,49.69,15,1,56.38,0,64,76,0,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,10640,2660,532,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
7602,689,73,0,52.47,5,0,61.85,0,96,76,0,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,10640,2660,532,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
7603,188,85,0,112.2,10,1,99.72,0,124,76,0,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,10640,2660,532,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
7604,498,63,0,50.07,5,0,55.75,0,64,76,0,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,10640,2660,532,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
7605,509,212,618,46.8,15,1,41.1,0,177,76,0,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,10640,2660,532,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0
7606,605,75,0,26.67,0,0,24.34,0,104,76,0,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,10640,2660,532,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
7607,120,78,91,45.94,5,0,41.97,0,102,76,0,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,10640,2660,532,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
7608,118,61,96,93.32,0,0,86.84,0,93,76,0,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,10640,2660,532,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
7609,226,104,0,131.68,10,1,124.65,0,98,76,0,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,10640,2660,532,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
7610,223,33,0,134.06,10,0,158.8,0,52,76,0,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,10640,2660,532,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
7611,229,87,0,76.04,10,1,85.19,0,104,76,0,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,10640,2660,532,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
7612,245,71,0,31.72,10,1,28.05,0,97,76,0,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,10640,2660,532,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0
7613,194,68,0,73.07,5,0,62.9,0,99,76,0,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,10640,2660,532,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
7614,289,80,0,15.12,15,1,17.72,0,127,76,0,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,10640,2660,532,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0
7615,185,124,0,37.75,5,0,43.52,0,105,76,0,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,10640,2660,532,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
7616,240,106,0,24.11,5,0,21.56,0,113,76,0,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,10640,2660,532,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0
7617,213,79,0,57.3,10,0,68.65,0,112,76,0,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,10640,2660,532,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
7618,99,58,94,104.48,10,0,112.92,0,83,76,0,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,10640,2659,532,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
7619,461,83,492,140.74,0,0,134.97,0,109,76,0,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,10640,2659,532,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
7620,869,112,0,91.19,5,0,109.22,0,154,76,0,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,10640,2660,532,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0
7621,528,161,0,35.01,15,1,39.72,0,168,76,0,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,10640,2660,532,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0
7622,848,71,0,80.74,5,0,95.15,0,113,76,0,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,10640,2660,532,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0
7623,334,126,0,48.38,10,1,42.37,0,162,76,0,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,10640,2660,532,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0
7624,463,104,482,99.47,10,0,87.46,0,135,76,0,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,10640,2660,532,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
7625,153,93,0,55.31,15,1,48.04,0,78,76,0,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,10640,2660,532,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
7626,256,123,0,31.4,0,0,27.37,0,109,76,0,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,10640,2660,532,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0
7627,221,97,0,25.98,5,0,22.37,0,100,76,0,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,10640,2660,532,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0
7628,53,53,0,70.27,0,0,61.17,0,119,76,0,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,10640,2660,532,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0
7629,78,78,123,77.28,20,1,72.75,0,108,76,0,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,10640,2660,532,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0
7630,634,59,0,92.46,0,0,78.67,0,74,76,0,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,10640,2660,532,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0
7631,182,175,700,67.32,20,1,81.28,0,162,76,0,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,10640,2660,532,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
7632,390,356,1032,33.88,10,1,36.7,0,309,76,0,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,10640,2660,532,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0
7633,455,88,0,122.09,5,0,128.92,0,104,76,0,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,10640,2660,532,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
7634,456,79,0,52.29,20,1,45.76,0,67,76,0,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,10640,2660,532,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
7635,260,85,0,83.26,10,0,96.68,0,109,76,0,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,10640,2660,532,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
7636,469,226,0,28.06,5,0,26.23,0,196,76,0,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,10640,2660,532,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0
7637,111,101,121,28.48,5,0,27.41,0,102,76,0,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,10640,2660,532,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
7638,431,91,0,95.44,5,0,91.35,0,122,76,0,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,10640,2659,532,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
7639,315,74,0,131.89,0,0,127.91,0,65,76,0,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,10640,2659,532,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0
7640,451,71,0,18.2,0,0,17.31,0,103,76,0,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,10640,2660,532,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0
7641,363,54,0,42.93,25,1,38.46,0,88,76,0,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,10640,2660,532,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0
7642,178,77,0,79.47,10,0,67.68,0,76,76,0,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,10640,2660,532,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
7643,471,88,0,17.62,20,1,20.83,0,84,76,0,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,10640,2660,532,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0
7644,263,101,0,24.47,0,0,21.08,0,103,76,0,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,10640,2660,532,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0
7645,156,60,75,30.53,20,1,34.97,0,87,76,0,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,10640,2660,532,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0
7646,1280,35,0,14.35,0,0,13.4,0,48,76,0,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,10640,2660,532,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0
7647,278,84,0,115.78,5,0,102.03,0,96,76,0,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,10640,2660,532,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
7648,159,53,0,51.9,0,0,58.77,0,85,76,0,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,10640,2660,532,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0
7649,146,146,164,40.93,20,1,38.54,0,171,76,0,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,10640,2660,532,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0
7650,174,77,206,132.69,0,0,121.7,0,101,76,0,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,10640,2660,532,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
7651,306,76,0,91.98,10,1,109.97,0,84,76,0,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,10640,2660,532,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
